"","Submission.id","Participant.id","Status","Custom.study.tncs.accepted.at","Started.at","Completed.at","Reviewed.at","Archived.at","Time.taken","Completion.code","Total.approvals","Age","Sex","Ethnicity.simplified","Country.of.birth","Country.of.residence","Nationality","Language","Student.status","Employment.status"
"145","698e61b79989ef0782e93ac9","612cd21ab53f52338b7b4f19","RETURNED","Not Applicable","2026-02-12T23:26:52.548000Z","","","",NA,"",5511,"CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED"
"146","698e61e2a6db5b1b6a19f039","67301111865cf8fa81ac7897","RETURNED","Not Applicable","2026-02-12T23:28:04.116000Z","","","",NA,"",4666,"CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED"
"147","698e626b2c17b0350419f649","67e04fb6a0a0f7c68d0cb905","RETURNED","Not Applicable","2026-02-12T23:29:53.200000Z","","","",NA,"",1204,"CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED"
"148","698e62ca2c17b0350419f65e","6797d5ada6654ec99f741b08","RETURNED","Not Applicable","2026-02-12T23:31:27.793000Z","","","",NA,"",4205,"CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED"
"149","698e62ecfa7b2d016f4a3b40","5e976f67be609822f1146463","RETURNED","Not Applicable","2026-02-12T23:32:02.145000Z","","","",NA,"",8429,"CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED"
"150","698e630b6a54f6985dcd790e","67e188720841b364cd463eaa","RETURNED","Not Applicable","2026-02-12T23:32:39.152000Z","","","",NA,"",4270,"CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED"
"151","698e633775a05ff0b0b58562","69612c8d7d50cf2f11a27025","RETURNED","Not Applicable","2026-02-12T23:33:15.706000Z","","","",NA,"",268,"CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED"
"152","698e634c490ea5a44a29c8d0","697df9aa934d8b9de8f2afe9","RETURNED","Not Applicable","2026-02-12T23:33:38.329000Z","","","",NA,"",198,"CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED"
"153","698e637fa19d306a70744a8e","6987e4e84c30cc8f8cdeaacc","RETURNED","Not Applicable","2026-02-12T23:34:32.521000Z","","","",NA,"",43,"CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED"
"154","698e65b5b0f55ae126682950","5b7aefd06c1ccb000178b710","RETURNED","Not Applicable","2026-02-12T23:46:35.610000Z","","","",NA,"",3686,"CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED"
"155","698e668bf58a34e97852e847","607a7b7d300ce256f51706bd","RETURNED","Not Applicable","2026-02-12T23:47:29.694000Z","","","",NA,"",8307,"CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED"
"156","698e66ac6670a83fc58e9fbc","672268205351c30413c9837e","RETURNED","Not Applicable","2026-02-12T23:48:00.231000Z","","","",NA,"",6552,"CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED"
"157","698e66bede0c6eded42ff9df","68483d40185598902b719f20","RETURNED","Not Applicable","2026-02-12T23:48:39.843000Z","","","",NA,"",2928,"CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED"
"158","698e670058b6b2672580f0d2","698bdc7c973395d9119ce9fb","RETURNED","Not Applicable","2026-02-12T23:49:24.851000Z","","","",NA,"",6,"CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED"
"159","698e671f6b29671e300df2ba","60a2a8570a0f9cc00d6b9d1a","RETURNED","Not Applicable","2026-02-12T23:49:56.281000Z","","","",NA,"",7779,"CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED"
"160","698e67439a6aed73882dc595","5d29d6bd30fa6f0015cd4a75","RETURNED","Not Applicable","2026-02-12T23:50:30.735000Z","","","",NA,"",5345,"CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED"
"161","698e675bb4e185b6a36fb02f","698bdaeb942b5632c09b6cab","RETURNED","Not Applicable","2026-02-12T23:51:00.441000Z","","","",NA,"",22,"CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED"
"162","698e6794627d1e8ddba55c89","664bc61062c2afbacbb5f2f8","RETURNED","Not Applicable","2026-02-12T23:51:50.451000Z","","","",NA,"",507,"CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED"
"163","698e67ba1feddd1c3a63a949","6980f355930f4350c6221eee","RETURNED","Not Applicable","2026-02-12T23:54:05.631000Z","","","",NA,"",98,"CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED"
"164","698e6836609fbd810e9e6664","5884593bd920ed0001fdccb4","RETURNED","Not Applicable","2026-02-12T23:54:33.238000Z","","","",NA,"",9425,"CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED"
"165","698e68893dae50587d2525a5","695fd17b596e40c922435839","RETURNED","Not Applicable","2026-02-12T23:57:13.829000Z","","","",NA,"",94,"CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED"
"166","698e68f66e0e2c084c7dcfd6","651b29ff3a6cadf518640abe","RETURNED","Not Applicable","2026-02-13T00:05:40.113000Z","","","",NA,"",5661,"CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED"
"167","698e6b11951ffecb2fc9464e","5753046ba6deb50006d64b0f","RETURNED","Not Applicable","2026-02-13T00:06:47.236000Z","","","",NA,"",6082,"CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED"
"168","698e6b4daf34ea08186ab906","672742927f90a1378a160247","RETURNED","Not Applicable","2026-02-13T00:07:44.102000Z","","","",NA,"",412,"CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED"
"169","698e6b5d7d60ba796d4953ec","6980fce06da959cf0188defe","RETURNED","Not Applicable","2026-02-13T00:08:01.690000Z","","","",NA,"",43,"CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED"
"170","698e6b7035749150dcd5b453","5f0d2ad60ad0d6730c380b05","RETURNED","Not Applicable","2026-02-13T00:16:29.240000Z","","","",NA,"",5946,"CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED"
"171","698e6fc0d3a3953b260c77f9","6496f9fbc2928ee6956ef623","RETURNED","Not Applicable","2026-02-13T00:26:42.813000Z","","","",NA,"",4445,"CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED"
"172","698e70e0b827aea662a8452a","66c4f3cb14cbfc4db836bd4e","RETURNED","Not Applicable","2026-02-13T00:31:32.341000Z","","","",NA,"",4644,"CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED"
"173","698e72712edbe691fea3d8d8","63d42902a85ae3e7b4920266","RETURNED","Not Applicable","2026-02-13T00:38:11.263000Z","","","",NA,"",8160,"CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED"
"174","698e7360164c36df07fd5ae6","65e74f3dd1cf1c6869f7af37","RETURNED","Not Applicable","2026-02-13T00:43:14.666000Z","","","",NA,"",6934,"CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED"
"175","698e73c148fbca34a6b996e5","58a1fe40ea3d11000170d9b9","RETURNED","Not Applicable","2026-02-13T00:43:49.720000Z","","","",NA,"",10612,"CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED"
"176","698e73d85d264515586c2b20","69862c9b63845b0f047e8779","RETURNED","Not Applicable","2026-02-13T00:44:24.926000Z","","","",NA,"",54,"CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED"
"177","698e740c17fda2bada8ef758","698c4b4ac4a0b5c85615c85f","RETURNED","Not Applicable","2026-02-13T00:46:00.953000Z","","","",NA,"",25,"CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED"
"178","698e7466a1ef789fecc94615","67bd6c87f503d16fdf672aad","RETURNED","Not Applicable","2026-02-13T00:46:38.371000Z","","","",NA,"",4381,"CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED"
"179","698e7487d4274f35d52bb040","5f1c2ebf1d8b7c48ad3ec3db","RETURNED","Not Applicable","2026-02-13T00:47:12.686000Z","","","",NA,"",4872,"CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED"
"180","698e74b27f92fae334133777","67ddd4f85ab870ffd90cc888","RETURNED","Not Applicable","2026-02-13T00:47:56.073000Z","","","",NA,"",1868,"CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED"
"181","698e74da16110d50a781b143","6983ac5265ea18163cd9befe","RETURNED","Not Applicable","2026-02-13T00:48:44.474000Z","","","",NA,"",290,"CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED"
"182","698e75086dbd835131c5e3e4","698a4a0f051c5d710bc79c68","RETURNED","Not Applicable","2026-02-13T00:49:30.416000Z","","","",NA,"",36,"CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED"
"183","698e753dbd9171445a14ccf7","669fd5f3aab7d519a2b9093f","TIMED-OUT","Not Applicable","2026-02-13T00:50:21.637000Z","","","",51358,"",26,"34","Male","Black","United States","United States","United States","English","Yes","Full-Time"
"184","698e85129c22e8855fc9f3da","694170a12e9a4a93384d6962","RETURNED","Not Applicable","","","","",NA,"",494,"CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED"
"185","698e860b297a099c1156fb95","65c18c789a79785086046517","RETURNED","Not Applicable","2026-02-13T02:01:52.296000Z","","","",NA,"",4118,"CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED"
"186","698e8623ecd75ac6d1fd079a","61647de75314468d5cb57f93","RETURNED","Not Applicable","2026-02-13T02:02:21.566000Z","","","",NA,"",4697,"CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED"
"187","698e864f0f3249ed50c51278","667ceb76acbd1b234858c396","RETURNED","Not Applicable","2026-02-13T02:03:26.241000Z","","","",NA,"",2522,"CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED"
"188","698e8686e421c1d0dc38a2c3","6978bda2039ef7c2454998b0","RETURNED","Not Applicable","2026-02-13T02:05:28.931000Z","","","",NA,"",505,"CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED"
"189","698e8740a7b4f769b3f29f76","5dd4767b32288646716dc98a","RETURNED","Not Applicable","2026-02-13T02:07:01.803000Z","","","",NA,"",11007,"CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED"
"190","698e8763c0a51eb859e57b75","5c747b0f181ad300113363ed","RETURNED","Not Applicable","2026-02-13T02:08:36.811000Z","","","",NA,"",11703,"CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED"
"191","698e87d9ef48c346e9b996bb","664e835c732628231a08fff5","RETURNED","Not Applicable","2026-02-13T02:09:34.998000Z","","","",NA,"",1693,"CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED"
"192","698e880987535f0df356833d","670f06ac031981b54b82d493","RETURNED","Not Applicable","2026-02-13T02:10:24.736000Z","","","",NA,"",1850,"CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED"
"193","698e8825a7b4f769b3f29fb5","67911b9be5af0ac0763a28c7","RETURNED","Not Applicable","2026-02-13T02:10:49.719000Z","","","",NA,"",3818,"CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED"
"194","698e8853df06e911de3bf370","677a0ae1e86dac7beaa53f4d","RETURNED","Not Applicable","2026-02-13T02:11:37.032000Z","","","",NA,"",1182,"CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED"
"195","698e886d695578540861c5d0","6985f5b4dcd633561bd45966","RETURNED","Not Applicable","2026-02-13T02:12:20.046000Z","","","",NA,"",106,"CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED"
"196","698e88bc1dbfb79caa400e54","66f5d2424e2c1948e2b8f020","RETURNED","Not Applicable","2026-02-13T02:20:48.089000Z","","","",NA,"",6214,"CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED"
"197","698e8a9e7e03fd572fa3d4b2","6914e8f29baac8d342aefa31","RETURNED","Not Applicable","2026-02-13T02:21:21.616000Z","","","",NA,"",616,"CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED"
"198","698e8ad30c7af014e4ebadc8","67e268cbf13dcd115337894c","RETURNED","Not Applicable","2026-02-13T02:22:28.534000Z","","","",NA,"",5069,"CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED"
"199","698e8b043ff9af36fd12cb62","58f0fca0d40252000192f201","RETURNED","Not Applicable","2026-02-13T02:23:36.522000Z","","","",NA,"",24510,"CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED"
"200","698e8b3f5136ef9bef7c80e7","662bf98a6f25e5ccdce46ebc","RETURNED","Not Applicable","2026-02-13T02:24:17.672000Z","","","",NA,"",5928,"CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED"
"201","698e8b6114220ba16cd5b3e6","67f02740d233a50f479c4e20","RETURNED","Not Applicable","2026-02-13T02:24:42.526000Z","","","",NA,"",3820,"CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED"
"202","698e8bae19e807d20e771335","6987a1e2280a50ce4b099a98","RETURNED","Not Applicable","2026-02-13T02:25:59.955000Z","","","",NA,"",88,"CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED"
"203","698e8bd163d7cb380a5b27da","610821aa6d9ac4dc36298a6b","RETURNED","Not Applicable","2026-02-13T02:26:31.897000Z","","","",NA,"",315,"CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED"
"204","698e8bf8d35119f17c0eb1a5","697a431ce5b53d928795be88","RETURNED","Not Applicable","2026-02-13T02:27:10.858000Z","","","",NA,"",91,"CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED"
"205","698e8c1ab0d97904e1f43f3d","69863eed1a33d8211313d0f6","RETURNED","Not Applicable","2026-02-13T02:27:47.372000Z","","","",NA,"",36,"CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED"
"206","698e8c45d1fd78cac51ae9ab","6737b69daf0903583088288c","RETURNED","Not Applicable","2026-02-13T02:28:25.786000Z","","","",NA,"",232,"CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED"
"207","698e8c6f3260aa9350d6e9dc","628f83dc5398c04bac86f9e6","RETURNED","Not Applicable","2026-02-13T02:29:06.720000Z","","","",NA,"",18922,"CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED"
"208","698e8ceaf9bd8d85554fa6ee","6754246c81ce61cb6ffe887f","RETURNED","Not Applicable","2026-02-13T02:34:57.449000Z","","","",NA,"",1159,"CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED"
"209","698e8e4787978b1e7486ae89","697a84dbdb9447e229151c06","RETURNED","Not Applicable","2026-02-13T02:36:59.384000Z","","","",NA,"",324,"CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED"
"210","698e8e6c13c55429895bb211","66356ffe9661f0497f3860c8","RETURNED","Not Applicable","2026-02-13T02:37:38.881000Z","","","",NA,"",3330,"CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED"
"211","698e8ea7924b279ef009a028","6781853762f0a6dcbf4ac534","RETURNED","Not Applicable","2026-02-13T02:38:37.992000Z","","","",NA,"",1211,"CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED"
"212","698e9618d02b18a233180a67","664f96491b1f7c4bf98dfc87","RETURNED","Not Applicable","2026-02-13T03:10:19.378000Z","","","",NA,"",4824,"CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED"
"213","698e962e5edb469e2b7c3fc2","695ff8839a2ca7f0e6a87f05","RETURNED","Not Applicable","2026-02-13T03:10:42.802000Z","","","",NA,"",80,"CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED"
"214","698e965c51ce8093677a9165","67a7d4e19fee63cbe222ae02","RETURNED","Not Applicable","2026-02-13T03:11:28.972000Z","","","",NA,"",1887,"CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED"
"215","698e9675df7ee4c523f1e5d9","5711c09d28742b0011c585be","RETURNED","Not Applicable","2026-02-13T03:12:05.583000Z","","","",NA,"",3974,"CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED"
"216","698e9762d2892ded42b81bfa","6945b2bc841178ca14128632","RETURNED","Not Applicable","2026-02-13T03:15:52.253000Z","","","",NA,"",878,"CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED"
"217","698e978a3ac740be9fef6dee","67722f8e3a4f08a288a1f640","RETURNED","Not Applicable","2026-02-13T03:16:35.460000Z","","","",NA,"",8216,"CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED"
"218","698e97b393e9db57f419f0bd","694f4d4cf7f1d3401de99e61","RETURNED","Not Applicable","2026-02-13T03:17:11.778000Z","","","",NA,"",376,"CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED"
"219","698e97e17e0c1dd88361d077","6636e5ffb1e341fa2390a2c0","RETURNED","Not Applicable","2026-02-13T03:17:56.462000Z","","","",NA,"",4016,"CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED"
