"","Submission.id","Participant.id","Status","Custom.study.tncs.accepted.at","Started.at","Completed.at","Reviewed.at","Archived.at","Time.taken","Completion.code","Total.approvals","Age","Sex","Ethnicity.simplified","Country.of.birth","Country.of.residence","Nationality","Language","Student.status","Employment.status"
"257","698eb54df83356a19ed1ae64","6980f83f12f045a956b34632","RETURNED","Not Applicable","2026-02-13T05:23:29.389000Z","","","",NA,"",44,"CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED"
"258","698eb63363942aad1a33b237","69862bab25c0a2f2151c7480","RETURNED","Not Applicable","2026-02-13T05:27:18.087000Z","","","",NA,"",139,"CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED"
"259","698eb6448580d3c07bb81c5a","69869a523e9b1fb5a48a010d","RETURNED","Not Applicable","2026-02-13T05:27:35.636000Z","","","",NA,"",95,"CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED"
"260","698eb6af4c3519b42dadd86e","663e9572e6820841e1f0f60b","RETURNED","Not Applicable","2026-02-13T05:29:25.676000Z","","","",NA,"",1978,"CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED"
"261","698eb6f01d7953e3f50df2ac","58adfc6e7cf56d0001f931a2","RETURNED","Not Applicable","2026-02-13T05:30:28.569000Z","","","",NA,"",10313,"CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED"
"262","698eba862204956e6a448d10","629642bfde2bf56c1ec2a420","RETURNED","Not Applicable","2026-02-13T05:45:47.636000Z","","","",NA,"",7310,"CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED"
"263","698ebac539974a52e338a2eb","6751186eec1d2c10f0335079","RETURNED","Not Applicable","2026-02-13T05:46:50.031000Z","","","",NA,"",584,"CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED"
"264","698ebb3ddc3b7094d78ea039","67e97d506e0dfa7ff0b407c5","RETURNED","Not Applicable","2026-02-13T05:48:50.700000Z","","","",NA,"",4277,"CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED"
"265","698ebb8123e0901561dea7bb","63e5e4a0e6325fe0fabe8ee6","RETURNED","Not Applicable","2026-02-13T05:49:56.807000Z","","","",NA,"",4423,"CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED"
"266","698ebbb5a62fb7fa027c3f60","667ca2d5d369f3a68a3d3479","RETURNED","Not Applicable","2026-02-13T05:50:51.423000Z","","","",NA,"",1378,"CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED"
"267","698ebc057ef4ed2d27bd2540","66908eecc135ec77905c2810","RETURNED","Not Applicable","2026-02-13T05:52:15.514000Z","","","",NA,"",2141,"CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED"
"268","698ebcb723e0901561dea7fa","6941984defc3cfda7e9cdf6f","RETURNED","Not Applicable","2026-02-13T05:55:15.366000Z","","","",NA,"",613,"CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED"
"269","698ebd81422963f1ed63745c","698eafec65b84e8ad94a04d9","RETURNED","Not Applicable","2026-02-13T05:58:33.649000Z","","","",NA,"",6,"CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED"
"270","698ebda0633087adb64423e9","668344f9446237c895764f44","RETURNED","Not Applicable","2026-02-13T05:59:11.014000Z","","","",NA,"",532,"CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED"
"271","698ebe029f54a791fb15c021","698c255c08cfe10c11a60de4","RETURNED","Not Applicable","2026-02-13T06:00:59.982000Z","","","",NA,"",53,"CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED"
"272","698ebfd8895adcefff9ed739","6983179e8238363b6fb24710","RETURNED","Not Applicable","2026-02-13T06:08:29.101000Z","","","",NA,"",230,"CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED"
"273","698ebffbee45b7f5a15e11fb","67ca44c542a5ebd3baf7d5e1","RETURNED","Not Applicable","2026-02-13T06:09:20.732000Z","","","",NA,"",2961,"CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED"
"274","698ec0f084717af4325b2b40","63ea6344bf5cfafd40b0dce2","RETURNED","Not Applicable","","","","",NA,"",5993,"CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED"
"275","698ec1b284fc91e1f739f236","6786cd9fca3e75e900edbd1c","RETURNED","Not Applicable","2026-02-13T06:16:29.570000Z","","","",NA,"",3456,"CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED"
"276","698ec23e3845c5a80738a302","67819f666062825529fe313e","RETURNED","Not Applicable","2026-02-13T06:28:01.489000Z","","","",NA,"",4179,"CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED"
"277","698ec496c84821131abc0534","5e916cb9e502b1498e8fc059","RETURNED","Not Applicable","2026-02-13T06:28:44.877000Z","","","",NA,"",6322,"CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED"
"278","698ec4f0c0a6d1d1964831df","698bb890323864807fac796a","RETURNED","Not Applicable","2026-02-13T06:30:20.287000Z","","","",NA,"",72,"CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED"
"279","698ec60f1d2ef6458a19caa8","6738bbb49b751f21694bb4af","RETURNED","Not Applicable","2026-02-13T06:35:00.596000Z","","","",NA,"",3267,"CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED"
"280","698ec68a0a38ec4d35eb1cda","668e88ea6a476e76e0c1993b","RETURNED","Not Applicable","2026-02-13T06:37:13.598000Z","","","",NA,"",2462,"CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED"
"281","698ec6ed040d5e968c19f035","6609a35ed745fef53c0c1034","RETURNED","Not Applicable","2026-02-13T06:49:00.011000Z","","","",NA,"",3017,"CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED"
"282","698ec97e84775c1542720b51","6584685698e0573decb5dc6c","RETURNED","Not Applicable","2026-02-13T06:49:40.048000Z","","","",NA,"",102,"CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED"
"283","698ec9b703ce618e4619f617","662d0e2441cfa56ee3b70fa8","RETURNED","Not Applicable","2026-02-13T06:50:39.140000Z","","","",NA,"",1461,"CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED"
"284","698eca2fe466224e10ac7cfd","6662e322ca94837573efd737","RETURNED","Not Applicable","2026-02-13T06:52:43.237000Z","","","",NA,"",236,"CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED"
"285","698ecab5ce72e687680df2bf","67918357615d385cfd59cebc","RETURNED","Not Applicable","2026-02-13T06:54:54.670000Z","","","",NA,"",1177,"CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED"
"286","698ecafc78474a4d7237d9af","66efeddf8f8a1bebab673223","RETURNED","Not Applicable","2026-02-13T06:56:05.318000Z","","","",NA,"",725,"CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED"
"287","698ecb3b7f427423eed5b85f","5848ad3bdb871400012da095","RETURNED","Not Applicable","2026-02-13T06:57:09.876000Z","","","",NA,"",1694,"CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED"
"288","698ecb9fbcb8da14f9d1ae45","698265157d16ae81d880288d","RETURNED","Not Applicable","2026-02-13T06:58:44.661000Z","","","",NA,"",87,"CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED"
"289","698ecbcc06d4058bc5f53276","65c10fc4bfa12f9fbcfda656","RETURNED","Not Applicable","2026-02-13T06:59:30.606000Z","","","",NA,"",4416,"CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED"
"290","698ecc325205ae932dadd826","694143fe5c84af5a24325e42","RETURNED","Not Applicable","2026-02-13T07:12:00.009000Z","","","",NA,"",1025,"CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED"
"291","698ecf060fd1de4a92c5e40d","666559e634fffd1ce19ba654","RETURNED","Not Applicable","2026-02-13T07:13:16.305000Z","","","",NA,"",4689,"CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED"
"292","698ecf5e0c67aa2e64496921","67ac5678d6ff3c43d30b333f","RETURNED","Not Applicable","2026-02-13T07:14:42.231000Z","","","",NA,"",3481,"CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED"
"293","698ed0328878b639bb564ea5","698cac7599d7bced6290abff","RETURNED","Not Applicable","2026-02-13T07:18:18.162000Z","","","",NA,"",16,"CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED"
"294","698ed0e3a95008c90fefd161","6133bdc2e9c3d413eea3cfd7","RETURNED","Not Applicable","2026-02-13T07:21:11.379000Z","","","",NA,"",804,"CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED","CONSENT_REVOKED"
